#Name	PEP_START	PEP_END	DOM_START	DOM_END
S4A5_HUMAN_TRANSMEM7	862	931	867	883
S4A5_HUMAN_TRANSMEM8	884	953	889	908
S4A5_HUMAN_TRANSMEM9	924	993	929	948
S4A5_HUMAN_TRANSMEM10	949	1018	954	971
S4A5_HUMAN_TRANSMEM11	1012	1081	1017	1034
S4A5_HUMAN_TRANSMEM12	1035	1104	1040	1057
S4A7_HUMAN_TRANSMEM1	604	673	609	629
S4A7_HUMAN_TRANSMEM2	633	702	638	658
S4A7_HUMAN_TRANSMEM3	691	760	696	716
S4A7_HUMAN_TRANSMEM4	721	790	726	746
S4A7_HUMAN_TRANSMEM5	813	882	818	838
S4A7_HUMAN_TRANSMEM6	857	926	862	882
S4A7_HUMAN_TRANSMEM7	904	973	909	929
S4A7_HUMAN_TRANSMEM8	950	1019	955	975
S4A7_HUMAN_TRANSMEM9	1007	1076	1012	1032
S4A7_HUMAN_TRANSMEM10	1030	1099	1035	1055
S4A7_HUMAN_TRANSMEM11	1088	1157	1093	1113
S4A8_HUMAN_TRANSMEM1	474	543	479	499
S4A8_HUMAN_TRANSMEM2	519	588	524	544
S4A8_HUMAN_TRANSMEM3	561	630	566	586
S4A8_HUMAN_TRANSMEM4	591	660	596	616
S4A8_HUMAN_TRANSMEM5	683	752	688	708
S4A8_HUMAN_TRANSMEM6	727	796	732	752
S4A8_HUMAN_TRANSMEM7	774	843	779	799
S4A8_HUMAN_TRANSMEM8	820	889	825	845
S4A8_HUMAN_TRANSMEM9	877	946	882	902
S4A8_HUMAN_TRANSMEM10	900	969	905	925
S4A8_HUMAN_TRANSMEM11	958	1027	963	983
S52A1_HUMAN_TRANSMEM1	9	78	14	34
S52A1_HUMAN_TRANSMEM2	42	111	47	67
S52A1_HUMAN_TRANSMEM3	74	143	79	99
S52A1_HUMAN_TRANSMEM4	119	188	124	144
S52A1_HUMAN_TRANSMEM5	142	211	147	167
S52A1_HUMAN_TRANSMEM6	186	255	191	211
S52A1_HUMAN_TRANSMEM7	275	344	280	300
S52A1_HUMAN_TRANSMEM8	310	379	315	335
S52A1_HUMAN_TRANSMEM9	337	406	342	362
S52A1_HUMAN_TRANSMEM10	364	433	369	389
S52A1_HUMAN_TRANSMEM11	402	448	407	427
S52A2_HUMAN_TRANSMEM1	9	78	14	34
S52A2_HUMAN_TRANSMEM2	42	111	47	67
S52A2_HUMAN_TRANSMEM3	81	150	86	106
S52A2_HUMAN_TRANSMEM4	107	176	112	132
S52A2_HUMAN_TRANSMEM5	142	211	147	167
S52A2_HUMAN_TRANSMEM6	191	260	196	216
S52A2_HUMAN_TRANSMEM7	272	341	277	297
S52A2_HUMAN_TRANSMEM8	307	376	312	332
S52A2_HUMAN_TRANSMEM9	334	403	339	359
S52A2_HUMAN_TRANSMEM10	361	430	366	386
S52A2_HUMAN_TRANSMEM11	399	445	404	424
S52A3_HUMAN_TRANSMEM1	-2	70	3	23
S52A3_HUMAN_TRANSMEM2	39	108	44	64
S52A3_HUMAN_TRANSMEM3	67	136	72	92
S52A3_HUMAN_TRANSMEM4	93	162	98	118
S52A3_HUMAN_TRANSMEM5	133	202	138	158
S52A3_HUMAN_TRANSMEM6	216	285	221	241
S52A3_HUMAN_TRANSMEM7	288	357	293	313
S52A3_HUMAN_TRANSMEM8	331	400	336	356
S52A3_HUMAN_TRANSMEM9	355	424	360	380
S52A3_HUMAN_TRANSMEM10	392	461	397	417
S52A3_HUMAN_TRANSMEM11	423	469	428	448
S5A1_HUMAN_TRANSMEM1	7	76	12	29
S5A1_HUMAN_TRANSMEM2	81	150	86	106
S5A1_HUMAN_TRANSMEM3	106	175	111	131
S5A1_HUMAN_TRANSMEM4	146	215	151	171
S5A1_HUMAN_TRANSMEM5	204	259	209	229
S5A2_HUMAN_TRANSMEM1	3	72	8	28
S5A2_HUMAN_TRANSMEM2	67	136	72	92
S5A2_HUMAN_TRANSMEM3	141	210	146	166
S5A2_HUMAN_TRANSMEM4	201	254	206	226
S61A1_HUMAN_TRANSMEM1	29	98	34	53
S61A1_HUMAN_TRANSMEM2	72	141	77	96
S61A1_HUMAN_TRANSMEM3	113	182	118	138
S61A1_HUMAN_TRANSMEM4	140	209	145	165
S61A1_HUMAN_TRANSMEM5	168	237	173	193
S61A1_HUMAN_TRANSMEM6	236	305	241	261
S61A1_HUMAN_TRANSMEM7	284	353	289	309
S61A1_HUMAN_TRANSMEM8	350	419	355	375
S61A1_HUMAN_TRANSMEM9	416	476	421	441
S61A1_HUMAN_TRANSMEM10	441	476	446	462
S61A2_HUMAN_TRANSMEM1	29	98	34	53
S61A2_HUMAN_TRANSMEM2	72	141	77	96
S61A2_HUMAN_TRANSMEM3	113	182	118	138
S61A2_HUMAN_TRANSMEM4	140	209	145	165
S61A2_HUMAN_TRANSMEM5	168	237	173	193
S61A2_HUMAN_TRANSMEM6	236	305	241	261
S61A2_HUMAN_TRANSMEM7	284	353	289	309
S61A2_HUMAN_TRANSMEM8	350	419	355	375
S61A2_HUMAN_TRANSMEM9	416	476	421	441
S61A2_HUMAN_TRANSMEM10	441	476	446	462
S66A2_HUMAN_TRANSMEM1	3	72	8	28
S66A2_HUMAN_TRANSMEM2	44	113	49	69
S66A2_HUMAN_TRANSMEM3	71	140	76	96
S66A2_HUMAN_TRANSMEM4	140	209	145	165
S66A2_HUMAN_TRANSMEM5	163	232	168	188
S66A2_HUMAN_TRANSMEM6	227	271	232	252
S66A3_HUMAN_TRANSMEM1	28	97	33	53
S66A3_HUMAN_TRANSMEM2	59	128	64	84
S66A3_HUMAN_TRANSMEM3	92	161	97	117
S66A3_HUMAN_TRANSMEM4	166	202	171	191
S6A11_HUMAN_TRANSMEM1	54	123	59	79
S6A11_HUMAN_TRANSMEM2	82	151	87	106
S6A11_HUMAN_TRANSMEM3	126	195	131	151
S6A11_HUMAN_TRANSMEM4	221	290	226	244
S6A11_HUMAN_TRANSMEM5	248	317	253	270
S6A11_HUMAN_TRANSMEM6	301	370	306	323
S6A11_HUMAN_TRANSMEM7	330	399	335	356
S6A11_HUMAN_TRANSMEM8	384	453	389	408
S6A11_HUMAN_TRANSMEM9	433	502	438	456
S6A11_HUMAN_TRANSMEM10	468	537	473	493
S6A11_HUMAN_TRANSMEM11	509	578	514	533
S6A11_HUMAN_TRANSMEM12	548	617	553	571
S6A12_HUMAN_TRANSMEM1	40	109	45	65
S6A12_HUMAN_TRANSMEM2	68	137	73	92
S6A12_HUMAN_TRANSMEM3	112	181	117	137
S6A12_HUMAN_TRANSMEM4	206	275	211	229
S6A12_HUMAN_TRANSMEM5	233	302	238	255
S6A12_HUMAN_TRANSMEM6	286	355	291	308
S6A12_HUMAN_TRANSMEM7	315	384	320	341
S6A12_HUMAN_TRANSMEM8	369	438	374	393
S6A12_HUMAN_TRANSMEM9	418	487	423	441
S6A12_HUMAN_TRANSMEM10	453	522	458	478
S6A12_HUMAN_TRANSMEM11	494	563	499	518
S6A12_HUMAN_TRANSMEM12	533	602	538	556
S6A13_HUMAN_TRANSMEM1	36	105	41	61
S6A13_HUMAN_TRANSMEM2	63	132	68	88
S6A13_HUMAN_TRANSMEM3	116	185	121	141
S6A13_HUMAN_TRANSMEM4	202	271	207	227
S6A13_HUMAN_TRANSMEM5	228	297	233	253
S6A13_HUMAN_TRANSMEM6	277	346	282	302
S6A13_HUMAN_TRANSMEM7	314	383	319	339
S6A13_HUMAN_TRANSMEM8	361	430	366	386
S6A13_HUMAN_TRANSMEM9	413	482	418	438
S6A13_HUMAN_TRANSMEM10	448	517	453	473
S6A13_HUMAN_TRANSMEM11	485	554	490	510
S6A13_HUMAN_TRANSMEM12	523	592	528	548
S6A14_HUMAN_TRANSMEM1	40	109	45	65
S6A14_HUMAN_TRANSMEM2	67	136	72	92
S6A14_HUMAN_TRANSMEM3	105	174	110	130
S6A14_HUMAN_TRANSMEM4	230	299	235	255
S6A14_HUMAN_TRANSMEM5	256	325	261	281
S6A14_HUMAN_TRANSMEM6	310	379	315	335
S6A14_HUMAN_TRANSMEM7	343	412	348	368
S6A14_HUMAN_TRANSMEM8	394	463	399	419
S6A14_HUMAN_TRANSMEM9	445	514	450	477
S6A14_HUMAN_TRANSMEM10	475	544	480	500
S6A14_HUMAN_TRANSMEM11	523	592	528	548
S6A14_HUMAN_TRANSMEM12	558	627	563	583
S6A15_HUMAN_TRANSMEM1	65	134	70	90
S6A15_HUMAN_TRANSMEM2	93	162	98	117
S6A15_HUMAN_TRANSMEM3	137	206	142	162
S6A15_HUMAN_TRANSMEM4	221	290	226	244
S6A15_HUMAN_TRANSMEM5	248	317	253	270
S6A15_HUMAN_TRANSMEM6	301	370	306	323
S6A15_HUMAN_TRANSMEM7	330	399	335	356
S6A15_HUMAN_TRANSMEM8	448	517	453	472
S6A15_HUMAN_TRANSMEM9	491	560	496	514
S6A15_HUMAN_TRANSMEM10	525	594	530	550
S6A15_HUMAN_TRANSMEM11	566	635	571	592
S6A15_HUMAN_TRANSMEM12	615	684	620	642
S6A16_HUMAN_TRANSMEM1	134	203	139	159
S6A16_HUMAN_TRANSMEM2	172	241	177	197
S6A16_HUMAN_TRANSMEM3	194	263	199	219
S6A16_HUMAN_TRANSMEM4	259	328	264	284
S6A16_HUMAN_TRANSMEM5	285	354	290	310
S6A16_HUMAN_TRANSMEM6	333	402	338	358
S6A16_HUMAN_TRANSMEM7	378	447	383	403
S6A16_HUMAN_TRANSMEM8	491	560	496	516
S6A16_HUMAN_TRANSMEM9	529	598	534	554
S6A16_HUMAN_TRANSMEM10	563	632	568	588
S6A16_HUMAN_TRANSMEM11	604	673	609	629
S6A16_HUMAN_TRANSMEM12	654	723	659	679
S6A17_HUMAN_TRANSMEM1	65	134	70	90
S6A17_HUMAN_TRANSMEM2	91	160	96	116
S6A17_HUMAN_TRANSMEM3	143	212	148	168
S6A17_HUMAN_TRANSMEM4	218	287	223	243
S6A17_HUMAN_TRANSMEM5	249	318	254	274
S6A17_HUMAN_TRANSMEM6	296	365	301	321
S6A17_HUMAN_TRANSMEM7	330	399	335	355
S6A17_HUMAN_TRANSMEM8	456	525	461	481
S6A17_HUMAN_TRANSMEM9	486	555	491	511
S6A17_HUMAN_TRANSMEM10	523	592	528	548
S6A17_HUMAN_TRANSMEM11	569	638	574	594
S6A17_HUMAN_TRANSMEM12	613	682	618	638
S6A18_HUMAN_TRANSMEM1	22	91	27	47
S6A18_HUMAN_TRANSMEM2	47	116	52	74
S6A18_HUMAN_TRANSMEM3	84	153	89	111
S6A18_HUMAN_TRANSMEM4	174	243	179	201
S6A18_HUMAN_TRANSMEM5	203	272	208	230
S6A18_HUMAN_TRANSMEM6	249	318	254	276
S6A18_HUMAN_TRANSMEM7	284	353	289	311
S6A18_HUMAN_TRANSMEM8	395	464	400	422
S6A18_HUMAN_TRANSMEM9	438	507	443	465
S6A18_HUMAN_TRANSMEM10	470	539	475	497
S6A18_HUMAN_TRANSMEM11	513	582	518	540
S6A18_HUMAN_TRANSMEM12	564	628	569	591
S6A19_HUMAN_TRANSMEM1	37	106	42	62
S6A19_HUMAN_TRANSMEM2	63	132	68	88
S6A19_HUMAN_TRANSMEM3	116	185	121	141
S6A19_HUMAN_TRANSMEM4	188	257	193	213
S6A19_HUMAN_TRANSMEM5	217	286	222	242
S6A19_HUMAN_TRANSMEM6	264	333	269	289
S6A19_HUMAN_TRANSMEM7	300	369	305	325
S6A19_HUMAN_TRANSMEM8	409	478	414	434
S6A19_HUMAN_TRANSMEM9	452	521	457	477
S6A19_HUMAN_TRANSMEM10	486	555	491	511
S6A19_HUMAN_TRANSMEM11	527	596	532	552
S6A19_HUMAN_TRANSMEM12	577	634	582	602
S6A20_HUMAN_TRANSMEM1	1	70	6	26
S6A20_HUMAN_TRANSMEM2	38	107	43	63
S6A20_HUMAN_TRANSMEM3	75	144	80	100
S6A20_HUMAN_TRANSMEM4	161	230	166	186
S6A20_HUMAN_TRANSMEM5	190	259	195	215
S6A20_HUMAN_TRANSMEM6	237	306	242	262
S6A20_HUMAN_TRANSMEM7	272	341	277	297
S6A20_HUMAN_TRANSMEM8	385	454	390	410
S6A20_HUMAN_TRANSMEM9	427	496	432	452
S6A20_HUMAN_TRANSMEM10	461	530	466	486
S6A20_HUMAN_TRANSMEM11	500	569	505	525
S6A20_HUMAN_TRANSMEM12	550	592	555	575
S7A13_HUMAN_TRANSMEM1	7	76	12	32
S7A13_HUMAN_TRANSMEM2	41	110	46	66
S7A13_HUMAN_TRANSMEM3	83	152	88	108
S7A13_HUMAN_TRANSMEM4	124	193	129	149
S7A13_HUMAN_TRANSMEM5	158	227	163	183
S7A13_HUMAN_TRANSMEM6	202	271	207	227
S7A13_HUMAN_TRANSMEM7	236	305	241	261
S7A13_HUMAN_TRANSMEM8	283	352	288	308
S7A13_HUMAN_TRANSMEM9	332	401	337	357
S7A13_HUMAN_TRANSMEM10	354	423	359	379
S7A13_HUMAN_TRANSMEM11	389	458	394	414
S7A13_HUMAN_TRANSMEM12	417	470	422	442
S7A14_HUMAN_TRANSMEM1	53	122	58	78
S7A14_HUMAN_TRANSMEM2	78	147	83	103
S7A14_HUMAN_TRANSMEM3	114	183	119	141
S7A14_HUMAN_TRANSMEM4	182	251	187	207
S7A14_HUMAN_TRANSMEM5	211	280	216	236
S7A14_HUMAN_TRANSMEM6	246	315	251	271
S7A14_HUMAN_TRANSMEM7	286	355	291	311
S7A14_HUMAN_TRANSMEM8	331	400	336	356
S7A14_HUMAN_TRANSMEM9	355	424	360	380
S7A14_HUMAN_TRANSMEM10	379	448	384	404
S7A14_HUMAN_TRANSMEM11	402	471	407	427
S7A14_HUMAN_TRANSMEM12	560	629	565	585
S7A14_HUMAN_TRANSMEM13	591	660	596	616
S7A14_HUMAN_TRANSMEM14	623	692	628	648
S7A14_HUMAN_TRANSMEM15	650	719	655	675
SAC1_HUMAN_TRANSMEM1	516	585	521	541
SAC1_HUMAN_TRANSMEM2	544	587	549	569
SACA1_HUMAN_TRANSMEM1	217	286	222	242
SACA3_HUMAN_TRANSMEM1	59	128	64	84
SACA6_HUMAN_TRANSMEM1	291	324	296	316
SAMC_HUMAN_TRANSMEM1	0	70	5	25
SAMC_HUMAN_TRANSMEM2	44	113	49	69
SAMC_HUMAN_TRANSMEM3	80	149	85	105
SAMC_HUMAN_TRANSMEM4	137	206	142	162
SAMC_HUMAN_TRANSMEM5	177	246	182	202
SAMC_HUMAN_TRANSMEM6	233	274	238	258
SAMD8_HUMAN_TRANSMEM1	148	217	153	173
SAMD8_HUMAN_TRANSMEM2	196	265	201	221
SAMD8_HUMAN_TRANSMEM3	227	296	232	252
SAMD8_HUMAN_TRANSMEM4	272	341	277	297
SAMD8_HUMAN_TRANSMEM5	317	386	322	342
SAMD8_HUMAN_TRANSMEM6	342	411	347	367
SARAF_HUMAN_TRANSMEM1	169	238	174	194
SATT_HUMAN_TRANSMEM1	37	106	42	62
SATT_HUMAN_TRANSMEM2	83	152	88	108
SATT_HUMAN_TRANSMEM3	114	183	119	139
SATT_HUMAN_TRANSMEM4	212	281	217	237
SATT_HUMAN_TRANSMEM5	252	321	257	277
SATT_HUMAN_TRANSMEM6	293	362	298	318
SATT_HUMAN_TRANSMEM7	323	392	328	348
SATT_HUMAN_TRANSMEM8	368	437	373	393
SATT_HUMAN_TRANSMEM9	413	482	418	438
SC11A_HUMAN_TRANSMEM1	12	81	17	36
SC11B_HUMAN_TRANSMEM1	2	71	7	24
SC11C_HUMAN_TRANSMEM1	24	93	29	48
SC22A_HUMAN_TRANSMEM1	183	252	188	208
SC22A_HUMAN_TRANSMEM2	222	291	227	247
SC22A_HUMAN_TRANSMEM3	249	307	254	271
SC22A_HUMAN_TRANSMEM4	270	307	275	295
SC22B_HUMAN_TRANSMEM1	190	215	195	215
SC22C_HUMAN_TRANSMEM1	179	248	184	204
SC22C_HUMAN_TRANSMEM2	219	288	224	244
SC22C_HUMAN_TRANSMEM3	244	303	249	269
SC22C_HUMAN_TRANSMEM4	266	303	271	291
SC5A1_HUMAN_TRANSMEM1	24	93	29	49
SC5A1_HUMAN_TRANSMEM2	60	129	65	85
SC5A1_HUMAN_TRANSMEM3	101	170	106	126
SC5A1_HUMAN_TRANSMEM4	138	207	143	163
SC5A1_HUMAN_TRANSMEM5	174	243	179	201
SC5A1_HUMAN_TRANSMEM6	204	273	209	229
SC5A1_HUMAN_TRANSMEM7	273	342	278	298
SC5A1_HUMAN_TRANSMEM8	309	378	314	334
SC5A1_HUMAN_TRANSMEM9	376	445	381	401
SC5A1_HUMAN_TRANSMEM10	419	488	424	444
SC5A1_HUMAN_TRANSMEM11	451	520	456	476
SC5A1_HUMAN_TRANSMEM12	480	549	485	505
SC5A1_HUMAN_TRANSMEM13	639	664	644	664
SC5A2_HUMAN_TRANSMEM1	21	90	26	44
SC5A2_HUMAN_TRANSMEM2	57	126	62	82
SC5A2_HUMAN_TRANSMEM3	98	167	103	123
SC5A2_HUMAN_TRANSMEM4	164	233	169	188
SC5A2_HUMAN_TRANSMEM5	201	270	206	226
SC5A2_HUMAN_TRANSMEM6	266	335	271	291
SC5A2_HUMAN_TRANSMEM7	310	379	315	334
SC5A2_HUMAN_TRANSMEM8	419	488	424	443
SC5A2_HUMAN_TRANSMEM9	451	520	456	476
SC5A2_HUMAN_TRANSMEM10	522	591	527	547
SC5A2_HUMAN_TRANSMEM11	646	672	651	671
SC5A3_HUMAN_TRANSMEM1	5	74	10	29
SC5A3_HUMAN_TRANSMEM2	34	103	39	57
SC5A3_HUMAN_TRANSMEM3	82	151	87	110
SC5A3_HUMAN_TRANSMEM4	119	188	124	144
SC5A3_HUMAN_TRANSMEM5	153	222	158	183
SC5A3_HUMAN_TRANSMEM6	182	251	187	205
SC5A3_HUMAN_TRANSMEM7	299	368	304	324
SC5A3_HUMAN_TRANSMEM8	349	418	354	376
SC5A3_HUMAN_TRANSMEM9	402	471	407	430
SC5A3_HUMAN_TRANSMEM10	439	508	444	462
SC5A3_HUMAN_TRANSMEM11	506	575	511	532
SC5A3_HUMAN_TRANSMEM12	691	718	696	716
SC5A4_HUMAN_TRANSMEM1	24	93	29	47
SC5A4_HUMAN_TRANSMEM2	60	129	65	85
SC5A4_HUMAN_TRANSMEM3	101	170	106	126
SC5A4_HUMAN_TRANSMEM4	167	236	172	191
SC5A4_HUMAN_TRANSMEM5	204	273	209	229
SC5A4_HUMAN_TRANSMEM6	266	335	271	291
SC5A4_HUMAN_TRANSMEM7	310	379	315	334
SC5A4_HUMAN_TRANSMEM8	419	488	424	443
SC5A4_HUMAN_TRANSMEM9	451	520	456	476
SC5A4_HUMAN_TRANSMEM10	522	591	527	547
SC5A4_HUMAN_TRANSMEM11	633	659	638	658
SC5A5_HUMAN_TRANSMEM1	12	81	17	37
SC5A5_HUMAN_TRANSMEM2	49	118	54	74
SC5A5_HUMAN_TRANSMEM3	84	153	89	109
SC5A5_HUMAN_TRANSMEM4	132	201	137	157
SC5A5_HUMAN_TRANSMEM5	159	228	164	184
SC5A5_HUMAN_TRANSMEM6	182	251	187	207
SC5A5_HUMAN_TRANSMEM7	237	306	242	262
SC5A5_HUMAN_TRANSMEM8	282	351	287	307
SC5A5_HUMAN_TRANSMEM9	322	391	327	347
SC5A5_HUMAN_TRANSMEM10	387	456	392	412
SC5A5_HUMAN_TRANSMEM11	412	481	417	437
SC5A5_HUMAN_TRANSMEM12	440	509	445	465
SC5A5_HUMAN_TRANSMEM13	521	590	526	546
SC5A6_HUMAN_TRANSMEM1	19	88	24	44
SC5A6_HUMAN_TRANSMEM2	63	132	68	88
SC5A6_HUMAN_TRANSMEM3	96	165	101	121
SC5A6_HUMAN_TRANSMEM4	138	207	143	163
SC5A6_HUMAN_TRANSMEM5	171	240	176	196
SC5A6_HUMAN_TRANSMEM6	194	263	199	219
SC5A6_HUMAN_TRANSMEM7	251	320	256	276
SC5A6_HUMAN_TRANSMEM8	292	361	297	317
SC5A6_HUMAN_TRANSMEM9	331	400	336	356
SC5A6_HUMAN_TRANSMEM10	391	460	396	416
SC5A6_HUMAN_TRANSMEM11	423	492	428	448
SC5A6_HUMAN_TRANSMEM12	451	520	456	476
SC5A6_HUMAN_TRANSMEM13	523	592	528	548
SC5A7_HUMAN_TRANSMEM1	2	71	7	27
SC5A7_HUMAN_TRANSMEM2	44	113	49	69
SC5A7_HUMAN_TRANSMEM3	77	146	82	102
SC5A7_HUMAN_TRANSMEM4	121	190	126	146
SC5A7_HUMAN_TRANSMEM5	160	229	165	185
SC5A7_HUMAN_TRANSMEM6	187	256	192	212
SC5A7_HUMAN_TRANSMEM7	233	302	238	258
SC5A7_HUMAN_TRANSMEM8	270	339	275	295
SC5A7_HUMAN_TRANSMEM9	313	382	318	338
SC5A7_HUMAN_TRANSMEM10	372	441	377	397
SC5A7_HUMAN_TRANSMEM11	402	471	407	427
SC5A7_HUMAN_TRANSMEM12	431	500	436	456
SC5A7_HUMAN_TRANSMEM13	477	546	482	502
SC5A8_HUMAN_TRANSMEM1	5	74	10	30
SC5A8_HUMAN_TRANSMEM2	47	116	52	72
SC5A8_HUMAN_TRANSMEM3	79	148	84	104
SC5A8_HUMAN_TRANSMEM4	128	197	133	153
SC5A8_HUMAN_TRANSMEM5	157	226	162	182
SC5A8_HUMAN_TRANSMEM6	185	254	190	210
SC5A8_HUMAN_TRANSMEM7	235	304	240	260
SC5A8_HUMAN_TRANSMEM8	275	344	280	300
SC5A8_HUMAN_TRANSMEM9	332	401	337	359
SC5A8_HUMAN_TRANSMEM10	385	454	390	410
SC5A8_HUMAN_TRANSMEM11	411	480	416	436
SC5A8_HUMAN_TRANSMEM12	435	504	440	460
SC5A8_HUMAN_TRANSMEM13	514	583	519	539
SC5A9_HUMAN_TRANSMEM1	32	101	37	57
SC5A9_HUMAN_TRANSMEM2	71	140	76	98
SC5A9_HUMAN_TRANSMEM3	110	179	115	135
SC5A9_HUMAN_TRANSMEM4	153	222	158	178
SC5A9_HUMAN_TRANSMEM5	186	255	191	211
SC5A9_HUMAN_TRANSMEM6	213	282	218	238
SC5A9_HUMAN_TRANSMEM7	271	340	276	296
SC5A9_HUMAN_TRANSMEM8	313	382	318	338
SC5A9_HUMAN_TRANSMEM9	379	448	384	406
SC5A9_HUMAN_TRANSMEM10	423	492	428	448
SC5A9_HUMAN_TRANSMEM11	455	524	460	480
SC5A9_HUMAN_TRANSMEM12	483	552	488	508
SC5A9_HUMAN_TRANSMEM13	526	595	531	551
SC5A9_HUMAN_TRANSMEM14	656	681	661	681
SC5AA_HUMAN_TRANSMEM1	11	80	16	36
SC5AA_HUMAN_TRANSMEM2	68	137	73	93
SC5AA_HUMAN_TRANSMEM3	95	164	100	120
SC5AA_HUMAN_TRANSMEM4	145	214	150	170
SC5AA_HUMAN_TRANSMEM5	169	238	174	194
SC5AA_HUMAN_TRANSMEM6	196	265	201	221
SC5AA_HUMAN_TRANSMEM7	260	329	265	285
SC5AA_HUMAN_TRANSMEM8	296	365	301	321
SC5AA_HUMAN_TRANSMEM9	351	420	356	376
SC5AA_HUMAN_TRANSMEM10	405	474	410	430
SC5AA_HUMAN_TRANSMEM11	439	508	444	464
SC5AA_HUMAN_TRANSMEM12	467	536	472	492
SC5AA_HUMAN_TRANSMEM13	509	578	514	534
SC5AA_HUMAN_TRANSMEM14	571	596	576	596
SC5AB_HUMAN_TRANSMEM1	23	92	28	48
SC5AB_HUMAN_TRANSMEM2	61	130	66	88
SC5AB_HUMAN_TRANSMEM3	98	167	103	123
SC5AB_HUMAN_TRANSMEM4	131	200	136	156
SC5AB_HUMAN_TRANSMEM5	176	245	181	201
SC5AB_HUMAN_TRANSMEM6	204	273	209	229
SC5AB_HUMAN_TRANSMEM7	268	337	273	293
SC5AB_HUMAN_TRANSMEM8	304	373	309	329
SC5AB_HUMAN_TRANSMEM9	371	440	376	396
SC5AB_HUMAN_TRANSMEM10	414	483	419	439
SC5AB_HUMAN_TRANSMEM11	442	511	447	467
SC5AB_HUMAN_TRANSMEM12	475	544	480	500
SC5AB_HUMAN_TRANSMEM13	517	586	522	542
SC5AB_HUMAN_TRANSMEM14	650	675	655	675
SC5AC_HUMAN_TRANSMEM1	5	74	10	30
SC5AC_HUMAN_TRANSMEM2	43	112	48	68
SC5AC_HUMAN_TRANSMEM3	78	147	83	103
SC5AC_HUMAN_TRANSMEM4	124	193	129	149
SC5AC_HUMAN_TRANSMEM5	153	222	158	178
SC5AC_HUMAN_TRANSMEM6	176	245	181	201
SC5AC_HUMAN_TRANSMEM7	231	300	236	256
SC5AC_HUMAN_TRANSMEM8	271	340	276	296
SC5AC_HUMAN_TRANSMEM9	317	386	322	342
SC5AC_HUMAN_TRANSMEM10	381	450	386	406
SC5AC_HUMAN_TRANSMEM11	407	476	412	432
SC5AC_HUMAN_TRANSMEM12	433	502	438	458
SC5AC_HUMAN_TRANSMEM13	500	569	505	525
SC5D_HUMAN_TRANSMEM1	27	96	32	52
SC5D_HUMAN_TRANSMEM2	74	143	79	99
SC5D_HUMAN_TRANSMEM3	112	181	117	137
SC5D_HUMAN_TRANSMEM4	181	250	186	206
SC61B_HUMAN_TRANSMEM1	66	96	71	91
SC6A1_HUMAN_TRANSMEM1	48	117	53	73
SC6A1_HUMAN_TRANSMEM2	76	145	81	100
SC6A1_HUMAN_TRANSMEM3	119	188	124	144
SC6A1_HUMAN_TRANSMEM4	207	276	212	230
SC6A1_HUMAN_TRANSMEM5	234	303	239	256
SC6A1_HUMAN_TRANSMEM6	287	356	292	309
SC6A1_HUMAN_TRANSMEM7	316	385	321	342
SC6A1_HUMAN_TRANSMEM8	370	439	375	394
SC6A1_HUMAN_TRANSMEM9	417	486	422	440
SC6A1_HUMAN_TRANSMEM10	452	521	457	477
SC6A1_HUMAN_TRANSMEM11	493	562	498	517
SC6A1_HUMAN_TRANSMEM12	531	599	536	554
SC6A2_HUMAN_TRANSMEM1	58	127	63	88
SC6A2_HUMAN_TRANSMEM2	88	157	93	116
SC6A2_HUMAN_TRANSMEM3	131	200	136	166
SC6A2_HUMAN_TRANSMEM4	229	298	234	254
SC6A2_HUMAN_TRANSMEM5	253	322	258	282
SC6A2_HUMAN_TRANSMEM6	302	371	307	332
SC6A2_HUMAN_TRANSMEM7	334	403	339	362
SC6A2_HUMAN_TRANSMEM8	398	467	403	428
SC6A2_HUMAN_TRANSMEM9	439	508	444	464
SC6A2_HUMAN_TRANSMEM10	461	530	466	492
SC6A2_HUMAN_TRANSMEM11	518	587	523	545
SC6A2_HUMAN_TRANSMEM12	544	613	549	569
SC6A3_HUMAN_TRANSMEM1	64	133	69	89
SC6A3_HUMAN_TRANSMEM2	91	160	96	116
SC6A3_HUMAN_TRANSMEM3	135	204	140	160
SC6A3_HUMAN_TRANSMEM4	233	302	238	256
SC6A3_HUMAN_TRANSMEM5	260	329	265	282
SC6A3_HUMAN_TRANSMEM6	313	382	318	335
SC6A3_HUMAN_TRANSMEM7	342	411	347	368
SC6A3_HUMAN_TRANSMEM8	396	465	401	420
SC6A3_HUMAN_TRANSMEM9	442	511	447	465
SC6A3_HUMAN_TRANSMEM10	476	545	481	501
SC6A3_HUMAN_TRANSMEM11	517	586	522	541
SC6A3_HUMAN_TRANSMEM12	555	620	560	578
SC6A4_HUMAN_TRANSMEM1	83	152	88	112
SC6A4_HUMAN_TRANSMEM2	111	180	116	135
SC6A4_HUMAN_TRANSMEM3	156	225	161	186
SC6A4_HUMAN_TRANSMEM4	248	317	253	271
SC6A4_HUMAN_TRANSMEM5	273	342	278	297
SC6A4_HUMAN_TRANSMEM6	320	389	325	347
SC6A4_HUMAN_TRANSMEM7	356	425	361	380
SC6A4_HUMAN_TRANSMEM8	417	486	422	443
SC6A4_HUMAN_TRANSMEM9	459	528	464	483
SC6A4_HUMAN_TRANSMEM10	490	559	495	516
